martin@mediaNUK:~/go/src/github.com/ethereum/go-ethereum/core/vm$ cat /proc/cpuinfo | grep "model name"
model name	: Intel(R) Core(TM) i3-10110U CPU @ 2.10GHz
model name	: Intel(R) Core(TM) i3-10110U CPU @ 2.10GHz
model name	: Intel(R) Core(TM) i3-10110U CPU @ 2.10GHz
model name	: Intel(R) Core(TM) i3-10110U CPU @ 2.10GHz

martin@mediaNUK:~/go/src/github.com/ethereum/go-ethereum/core/vm$ go test -bench BenchmarkPrecompiled -benchtime 5s  -timeout 0 


goos: linux
goarch: amd64
pkg: github.com/ethereum/go-ethereum/core/vm
cpu: Intel(R) Core(TM) i3-10110U CPU @ 2.10GHz
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_12-Gas=600-4              	  523162	     10008 ns/op	       600.0 gas/op	        59.95 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_13-Gas=600-4              	  577618	     11046 ns/op	       600.0 gas/op	        54.31 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_14-Gas=600-4              	  581228	     10157 ns/op	       600.0 gas/op	        59.07 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_15-Gas=600-4              	  591633	     10051 ns/op	       600.0 gas/op	        59.69 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_16-Gas=600-4              	  588175	     10052 ns/op	       600.0 gas/op	        59.69 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_17-Gas=600-4              	  599234	     10189 ns/op	       600.0 gas/op	        58.88 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_18-Gas=600-4              	  600134	     10264 ns/op	       600.0 gas/op	        58.45 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_19-Gas=600-4              	  580467	     11538 ns/op	       600.0 gas/op	        52.00 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_20-Gas=600-4              	  585104	     10819 ns/op	       600.0 gas/op	        55.45 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_21-Gas=600-4              	  564051	     10824 ns/op	       600.0 gas/op	        55.43 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_22-Gas=600-4              	  517219	     10721 ns/op	       600.0 gas/op	        55.96 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_23-Gas=600-4              	  580294	     10903 ns/op	       600.0 gas/op	        55.02 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_24-Gas=600-4              	  578587	     10050 ns/op	       600.0 gas/op	        59.70 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_25-Gas=600-4              	  600664	     10084 ns/op	       600.0 gas/op	        59.50 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_26-Gas=600-4              	  591642	     10178 ns/op	       600.0 gas/op	        58.94 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_27-Gas=600-4              	  586462	     10235 ns/op	       600.0 gas/op	        58.62 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_28-Gas=600-4              	  575847	     10557 ns/op	       600.0 gas/op	        56.83 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_29-Gas=600-4              	  598826	     10095 ns/op	       600.0 gas/op	        59.43 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_30-Gas=600-4              	  550885	      9893 ns/op	       600.0 gas/op	        60.64 mgas/s	    1424 B/op	      23 allocs/op
